...1,B2,B3,B4,row,geometry,index_right,...8,latitude,longitude,area_in_meters,confidence,full_plus_code,building
1868,1182,1118,1262,1869,POINT (35.32351404972759 -15.382230046733495),1413,7759051,-15.38224081,35.32350345,115.7889,0.8264,5GPQJ89F+4C26,1
1869,1367,1308,1564,1870,POINT (35.323607157050795 -15.382229074447228),1674,9050938,-15.38219924,35.32359592,197.7855,0.7775,5GPQJ89F+4CH2,1
1887,1131,1084,1184,1888,POINT (35.32528308773841 -15.382211566645994),1377,7546362,-15.38223895,35.32537296,222.8063,0.8473,5GPQJ89G+445H,1
1888,1254,1295,1467,1889,POINT (35.325376194936034 -15.382210593621014),1377,7546362,-15.38223895,35.32537296,222.8063,0.8473,5GPQJ89G+445H,1
1900,1158,1143,1089,1901,POINT (35.3264934807917 -15.382198914288685),260,1421159,-15.38219985,35.32646408,58.9641,0.8196,5GPQJ89G+4HG5,1
1949,1126,1080,1087,1950,POINT (35.31243522851331 -15.3824358063636),246,1362665,-15.3824631,35.31244489,73.3478,0.8164,5GPQJ896+2X8C,1
2069,1260,1132,1300,2070,POINT (35.323608159205286 -15.382319408898782),35,150185,-15.38231218,35.32358135,107.2933,0.7327,5GPQJ89F+3CGG,1
2120,1313,1197,1177,2121,POINT (35.309736085563166 -15.382554187088312),255,1401472,-15.38255417,35.30974861,302.021,0.8073,5GPQJ885+XVHX,1
2121,1556,1436,1420,2122,POINT (35.30982919394146 -15.38255322054446),255,1401472,-15.38255417,35.30974861,302.021,0.8073,5GPQJ885+XVHX,1
2321,1213,1168,1164,2322,POINT (35.30983019017882 -15.382643555877353),255,1401472,-15.38255417,35.30974861,302.021,0.8073,5GPQJ885+XVHX,1
2141,1049,938,911,2142,POINT (35.31169136012768 -15.382533881502273),986,5450166,-15.38252005,35.31168384,15.1377,0.6522,5GPQJ886+XMV5,1
2150,1140,1083,1062,2151,POINT (35.31252933405379 -15.382525173859229),980,5417579,-15.38250566,35.31258297,92.7995,0.8108,5GPQJ887+X2WP,1
2266,1089,969,1359,2267,POINT (35.32332983913655 -15.382412660127612),1388,7595720,-15.38243119,35.32333237,303.2101,0.817,5GPQJ89F+28GP,1
2466,1098,997,1193,2467,POINT (35.323330841184045 -15.382502994595525),1388,7595720,-15.38243119,35.32333237,303.2101,0.817,5GPQJ89F+28GP,1
2269,1192,1098,1241,2270,POINT (35.3236091613664 -15.382409743349546),989,5452122,-15.3823983,35.32364793,57.1916,0.7993,5GPQJ89F+2FR4,1
2355,1389,1382,1400,2356,POINT (35.31299587249347 -15.382610670049417),1613,8679387,-15.38261957,35.31301637,23.3338,0.779,5GPQJ887+X628,1
2359,1282,1198,1076,2360,POINT (35.3133683052073 -15.382606798173466),1153,6390850,-15.38261251,35.31334185,35.1096,0.6777,5GPQJ887+X84H,1
2467,1177,1043,1259,2468,POINT (35.32342394864067 -15.382502022369064),651,3583200,-15.38251625,35.32342411,57.9644,0.7616,5GPQJ88F+X9V8,1
2494,1228,1171,1271,2495,POINT (35.32593784747135 -15.382475757557977),689,3767472,-15.38251404,35.32597376,193.6656,0.7184,5GPQJ88G+X9XC,1
2694,1341,1255,1303,2695,POINT (35.3259388506474 -15.382566091857486),689,3767472,-15.38251404,35.32597376,193.6656,0.7184,5GPQJ88G+X9XC,1
2695,1273,1326,1453,2696,POINT (35.326031957959 -15.382565118536396),689,3767472,-15.38251404,35.32597376,193.6656,0.7184,5GPQJ88G+X9XC,1
2497,1230,1140,1163,2498,POINT (35.32621716926612 -15.382472837496026),1203,6609165,-15.38252051,35.32621868,121.8938,0.769,5GPQJ88G+XFW5,1
2697,1195,1101,1122,2698,POINT (35.32621817256237 -15.382563171777573),1203,6609165,-15.38252051,35.32621868,121.8938,0.769,5GPQJ88G+XFW5,1
2511,1060,982,902,2512,POINT (35.32752067018781 -15.382459205913566),828,4546639,-15.38248545,35.3275548,56.9496,0.7705,5GPQJ89H+223H,1
2528,1145,1048,1130,2529,POINT (35.31048294544787 -15.382727124230517),693,3782265,-15.382759,35.31049234,341.5987,0.7486,5GPQJ886+V5XQ,1
2529,1309,1213,1421,2530,POINT (35.31057605385376 -15.382726157363711),693,3782265,-15.382759,35.31049234,341.5987,0.7486,5GPQJ886+V5XQ,1
2727,1038,900,932,2728,POINT (35.31039083352635 -15.382818426354053),693,3782265,-15.382759,35.31049234,341.5987,0.7486,5GPQJ886+V5XQ,1
2728,1190,1094,1143,2729,POINT (35.31048394197887 -15.38281745952018),693,3782265,-15.382759,35.31049234,341.5987,0.7486,5GPQJ886+V5XQ,1
2531,1355,1320,1377,2532,POINT (35.31076227064582 -15.382724223513456),329,1761924,-15.38273755,35.31074992,16.3587,0.67,5GPQJ886+W75H,1
2532,1635,1596,1724,2533,POINT (35.31085537903199 -15.382723256530005),791,4284640,-15.38271585,35.3108618,111.542,0.7576,5GPQJ886+W898,1
2553,1674,1771,1721,2554,POINT (35.31281065362329 -15.382702940895742),876,4827994,-15.38271547,35.31279207,173.4765,0.8719,5GPQJ887+W477,1
2554,1785,1744,1921,2555,POINT (35.31290376186484 -15.382701973056886),1026,5651211,-15.38268891,35.31293522,141.6111,0.8438,5GPQJ887+W5FH,1
2556,1366,1358,1430,2557,POINT (35.31308997832821 -15.382700037262522),1592,8581967,-15.38273001,35.31309622,150.0673,0.7896,5GPQJ887+W65J,1
2757,1213,1105,1200,2758,POINT (35.31318408424308 -15.38278940442404),1592,8581967,-15.38273001,35.31309622,150.0673,0.7896,5GPQJ887+W65J,1
2680,1047,939,795,2681,POINT (35.324635347590565 -15.382579714270342),1752,9502129,-15.38257181,35.3246442,61.5683,0.787,5GPQJ88F+XVC4,1
2681,1144,1068,1063,2682,POINT (35.32472845499474 -15.382578741493576),892,4942782,-15.3826257,35.3247194,154.8293,0.8552,5GPQJ88F+WVXR,1
2881,1072,941,929,2882,POINT (35.3247294576565 -15.382669075870137),892,4942782,-15.3826257,35.3247194,154.8293,0.8552,5GPQJ88F+WVXR,1
2691,1077,938,863,2692,POINT (35.325659528672894 -15.38256901158748),942,5215429,-15.38257781,35.32562112,39.942,0.7062,5GPQJ88G+X69X,1
2693,1145,1062,1020,2694,POINT (35.325845743329175 -15.382567065139698),92,478646,-15.38257834,35.325876,101.9472,0.811,5GPQJ88G+X96R,1
2703,1237,1174,1128,2704,POINT (35.32677681621373 -15.382557330567971),1435,7885451,-15.38257595,35.32687902,721.0049,0.819,5GPQJ88G+XQ6R,1
2704,1241,1218,1124,2705,POINT (35.3268699234658 -15.382556356896956),1435,7885451,-15.38257595,35.32687902,721.0049,0.819,5GPQJ88G+XQ6R,1
2705,1215,1190,1022,2706,POINT (35.326963030711255 -15.382555383187066),1435,7885451,-15.38257595,35.32687902,721.0049,0.819,5GPQJ88G+XQ6R,1
2706,1223,1100,974,2707,POINT (35.327056137950095 -15.382554409438292),1435,7885451,-15.38257595,35.32687902,721.0049,0.819,5GPQJ88G+XQ6R,1
2707,1155,1028,920,2708,POINT (35.32714924518231 -15.38255343565064),1435,7885451,-15.38257595,35.32687902,721.0049,0.819,5GPQJ88G+XQ6R,1
2901,1106,1013,960,2902,POINT (35.32659160515288 -15.382649612050146),1435,7885451,-15.38257595,35.32687902,721.0049,0.819,5GPQJ88G+XQ6R,1
2902,1140,1074,1015,2903,POINT (35.32668471245825 -15.3826486384509),1435,7885451,-15.38257595,35.32687902,721.0049,0.819,5GPQJ88G+XQ6R,1
2903,1139,1069,921,2904,POINT (35.32677781975701 -15.382647664812776),1435,7885451,-15.38257595,35.32687902,721.0049,0.819,5GPQJ88G+XQ6R,1
2713,1230,1269,1563,2714,POINT (35.32770788843667 -15.382547592108237),1312,7163299,-15.38257844,35.32771194,175.21190000000001,0.8342,5GPQJ88H+X38X,1
2729,1360,1276,1369,2730,POINT (35.310577050424826 -15.382816492647423),1122,6197096,-15.38282015,35.31058737,101.0145,0.8139,5GPQJ886+V6G5,1
2731,1253,1167,1191,2732,POINT (35.31076326729703 -15.382814558785268),1365,7473249,-15.38281265,35.31078254,158.333,0.6827,5GPQJ886+V8FC,1
2732,1302,1267,1342,2733,POINT (35.31085637572328 -15.382813591795864),1365,7473249,-15.38281265,35.31078254,158.333,0.6827,5GPQJ886+V8FC,1
2733,1212,1171,1135,2734,POINT (35.310949484142945 -15.38281262476758),797,4326071,-15.38278972,35.31097383,49.6839,0.6281,5GPQJ886+V9QC,1
2827,1133,1016,981,2828,POINT (35.31970164621469 -15.38272155050035),1660,8992945,-15.38272252,35.31971277,110.6959,0.714,5GPQJ889+WV85,1
2893,1192,1108,1083,2894,POINT (35.32584674647176 -15.382657399444405),1078,5930324,-15.38268332,35.32584171,88.524,0.7799,5GPQJ88G+W8GQ,1
2912,1185,1124,1333,2913,POINT (35.327615785148055 -15.38263890032004),589,3214350,-15.38263075,35.32760536,54.7169,0.8325,5GPQJ88H+W2XM,1
2955,1250,1204,1415,2956,POINT (35.312998865332226 -15.382881675436217),1264,6919285,-15.38288159,35.31301734,91.5571,0.7909,5GPQJ887+R6RP,1
3079,1172,1061,1021,3080,POINT (35.32454424534962 -15.382761355784496),748,4102663,-15.38277262,35.32454069,42.8838,0.7751,5GPQJ88F+VRV3,1
3084,1219,1188,1305,3085,POINT (35.32500978273815 -15.382756491646392),61,274471,-15.38290919,35.32503427,717.281,0.8499,5GPQJ88G+R2MJ,1
3284,1119,1037,1111,3285,POINT (35.32501078553334 -15.38284682600339),61,274471,-15.38290919,35.32503427,717.281,0.8499,5GPQJ88G+R2MJ,1
3285,1153,1030,1054,3286,POINT (35.32510389303128 -15.38284585305314),61,274471,-15.38290919,35.32503427,717.281,0.8499,5GPQJ88G+R2MJ,1
3286,1188,1081,1103,3287,POINT (35.32519700052261 -15.38284488006401),61,274471,-15.38290919,35.32503427,717.281,0.8499,5GPQJ88G+R2MJ,1
3484,1166,1031,1149,3485,POINT (35.32501178833513 -15.382937160359605),61,274471,-15.38290919,35.32503427,717.281,0.8499,5GPQJ88G+R2MJ,1
3485,1121,984,994,3486,POINT (35.325104895873146 -15.382936187403365),61,274471,-15.38290919,35.32503427,717.281,0.8499,5GPQJ88G+R2MJ,1
3683,1134,1063,1193,3684,POINT (35.324919683558846 -15.38302846763836),61,274471,-15.38290919,35.32503427,717.281,0.8499,5GPQJ88G+R2MJ,1
3684,1168,1021,1063,3685,POINT (35.32501279114354 -15.383027494715016),61,274471,-15.38290919,35.32503427,717.281,0.8499,5GPQJ88G+R2MJ,1
3095,1199,1159,1234,3096,POINT (35.32603396441107 -15.382745787121053),13,52674,-15.38273203,35.32603028,81.2352,0.7196,5GPQJ88G+WC2Q,1
3102,1200,1078,1164,3103,POINT (35.326685715968075 -15.382738972700896),851,4666876,-15.3828056,35.32656031,339.6825,0.7943,5GPQJ88G+VJFQ,1
3300,1182,1082,1160,3301,POINT (35.32650050470688 -15.38283125413366),851,4666876,-15.3828056,35.32656031,339.6825,0.7943,5GPQJ88G+VJFQ,1
3301,1186,1142,1306,3302,POINT (35.326593612099 -15.382830280561317),851,4666876,-15.3828056,35.32656031,339.6825,0.7943,5GPQJ88G+VJFQ,1
3153,1081,1009,1015,3154,POINT (35.312813646241345 -15.38297394631588),100,541705,-15.38298043,35.31283214,68.7828,0.7816,5GPQJ887+R44P,1
3226,1522,1480,1520,3227,POINT (35.31961053934951 -15.38290319059202),399,2148615,-15.38293479,35.31965742,425.8069,0.7873,5GPQJ889+RVFJ,1
3227,1736,1673,1711,3228,POINT (35.31970364723047 -15.38290221989689),399,2148615,-15.38293479,35.31965742,425.8069,0.7873,5GPQJ889+RVFJ,1
3426,1479,1418,1367,3427,POINT (35.31961153982722 -15.382993525295078),399,2148615,-15.38293479,35.31965742,425.8069,0.7873,5GPQJ889+RVFJ,1
3239,1112,1003,1048,3240,POINT (35.32082094128736 -15.382890568522576),1161,6418097,-15.38292679,35.32083775,52.8415,0.7927,5GPQJ88C+R8GX,1
3245,1434,1426,1492,3246,POINT (35.32137958795947 -15.38288474073581),1471,8055095,-15.38288014,35.32135614,145.9566,0.8307,5GPQJ88C+RGXM,1
3246,1382,1310,1482,3247,POINT (35.32147269571505 -15.382883769301932),1094,6019735,-15.38294515,35.32145965,131.9059,0.791,5GPQJ88C+RHG4,1
3446,1217,1135,1250,3447,POINT (35.321473696994175 -15.382974103885475),1094,6019735,-15.38294515,35.32145965,131.9059,0.791,5GPQJ88C+RHG4,1
3247,1195,1082,1259,3248,POINT (35.32156580346403 -15.382882797829168),383,2070521,-15.38288496,35.32153716,103.8892,0.7582,5GPQJ88C+RJVJ,1
3248,1181,1113,1248,3249,POINT (35.32165891120642 -15.382881826317526),1421,7808856,-15.38288884,35.32168037,31.0476,0.7041,5GPQJ88C+RMVH,1
3281,1054,970,1019,3282,POINT (35.32473146299984 -15.382849744620856),705,3875064,-15.38286354,35.32468774,77.8934,0.8011,5GPQJ88F+VV4C,1
3331,1133,1024,1018,3332,POINT (35.310766257290084 -15.38308556459592),407,2187816,-15.3830815,35.31082465,101.4751,0.7606,5GPQJ886+Q88M,1
3332,1210,1122,1116,3333,POINT (35.31085936583654 -15.383084597588669),407,2187816,-15.3830815,35.31082465,101.4751,0.7606,5GPQJ886+Q88M,1
3506,1096,967,959,3507,POINT (35.32706015264373 -15.382915746340815),932,5162792,-15.38292038,35.32719642,330.9876,0.7661,5GPQJ88G+RVP3,1
3507,1151,1037,1189,3508,POINT (35.32715326003623 -15.38291477252919),932,5162792,-15.38292038,35.32719642,330.9876,0.7661,5GPQJ88G+RVP3,1
3508,1170,1130,1307,3509,POINT (35.327246367422106 -15.382913798678686),932,5162792,-15.38292038,35.32719642,330.9876,0.7661,5GPQJ88G+RVP3,1
3509,1155,1085,1214,3510,POINT (35.32733947480137 -15.382912824789305),932,5162792,-15.38292038,35.32719642,330.9876,0.7661,5GPQJ88G+RVP3,1
3522,1403,1373,1376,3523,POINT (35.30992927639314 -15.383184601233634),1032,5678266,-15.38316651,35.30992814,50.9261,0.7645,5GPQJ885+PXM8,1
3622,1234,1203,1129,3623,POINT (35.31924010840119 -15.383087742436812),1643,8890481,-15.38311247,35.31927211,195.2065,0.7878,5GPQJ889+QP2G,1
3623,1424,1342,1314,3624,POINT (35.31933321638867 -15.383086771885266),1643,8890481,-15.38311247,35.31927211,195.2065,0.7878,5GPQJ889+QP2G,1
3822,1240,1250,1230,3823,POINT (35.3192411087318 -15.383178077162166),1643,8890481,-15.38311247,35.31927211,195.2065,0.7878,5GPQJ889+QP2G,1
3635,1165,1100,1125,3636,POINT (35.32045051172393 -15.3830751222339),450,2406663,-15.38305168,35.32043326,49.189,0.8362,5GPQJ88C+Q5FX,1
3713,1258,1230,1377,3714,POINT (35.327712908222686 -15.382999263024642),1647,8922209,-15.38306005,35.32773069,175.8193,0.8365,5GPQJ88H+Q3HF,1
3913,1241,1280,1373,3914,POINT (35.32771391219975 -15.383089597205537),1647,8922209,-15.38306005,35.32773069,175.8193,0.8365,5GPQJ88H+Q3HF,1
3914,1293,1240,1425,3915,POINT (35.32780701962606 -15.383088623109757),1647,8922209,-15.38306005,35.32773069,175.8193,0.8365,5GPQJ88H+Q3HF,1
3721,1133,1083,1024,3722,POINT (35.30983716402425 -15.383275903185329),523,2777938,-15.38329195,35.30986551,335.552,0.8329,5GPQJ885+MWQ8,1
3722,1217,1176,1086,3723,POINT (35.30993027271656 -15.38327493655501),523,2777938,-15.38329195,35.30986551,335.552,0.8329,5GPQJ885+MWQ8,1
3921,1156,1091,1027,3922,POINT (35.30983816031416 -15.38336623851186),523,2777938,-15.38329195,35.30986551,335.552,0.8329,5GPQJ885+MWQ8,1
3728,1032,905,814,3729,POINT (35.31048892473241 -15.383269135956544),1396,7653256,-15.38328938,35.31047264,38.0812,0.7035,5GPQJ886+M5QC,1
3754,1090,983,895,3755,POINT (35.31290974740058 -15.383243983854276),167,928901,-15.38323081,35.31290129,23.1156,0.7429,5GPQJ887+P52Q,1
3806,1065,943,866,3807,POINT (35.31775137939427 -15.38319360079442),9,38639,-15.38320213,35.31786651,298.0949,0.7231,5GPQJ889+P49W,1
3807,1376,1301,1314,3808,POINT (35.3178444875273 -15.38319263085902),9,38639,-15.38320213,35.31786651,298.0949,0.7231,5GPQJ889+P49W,1
3808,1596,1626,1768,3809,POINT (35.317937595653746 -15.383191660884744),9,38639,-15.38320213,35.31786651,298.0949,0.7231,5GPQJ889+P49W,1
3810,1098,1026,1154,3811,POINT (35.31812381188686 -15.38318972081954),1672,9045972,-15.38318009,35.31811074,55.111,0.7733,5GPQJ889+P6HP,1
3825,1190,1104,1095,3826,POINT (35.319520432794675 -15.38317516537296),1011,5557663,-15.38320084,35.3195587,77.4192,0.7158,5GPQJ889+PR7X,1
3826,1266,1186,1265,3827,POINT (35.31961354080244 -15.383174194698796),1114,6149610,-15.3831833,35.31962304,84.5299,0.7622,5GPQJ889+PRHQ,1
3842,1554,1522,1681,3843,POINT (35.32110326802945 -15.383158658624131),1249,6862559,-15.38318016,35.32107566,141.1666,0.8345,5GPQJ88C+PCGM,1
3878,1223,1148,1230,3879,POINT (35.32445514811082 -15.383123666062383),418,2245316,-15.38309787,35.32445782,66.9375,0.6649,5GPQJ88F+QQ84,1
3879,1237,1155,1385,3880,POINT (35.32454825576863 -15.383122693327463),1319,7204480,-15.38311849,35.32453372,28.8641,0.6181,5GPQJ88F+QR36,1
3883,1093,1044,1167,3884,POINT (35.324920686333805 -15.383118801998965),445,2371998,-15.38312096,35.32491401,28.292,0.6843,5GPQJ88F+QX32,1
3912,1114,1011,1054,3913,POINT (35.32762080476682 -15.38309057126243),43,178785,-15.38310307,35.32762833,67.2324,0.8175,5GPQJ88H+Q32R,1
4009,1211,1112,1231,4010,POINT (35.31803170358988 -15.383281025673758),1222,6681911,-15.38325352,35.31805908,112.8242,0.7805,5GPQJ889+M6VX,1
4010,1168,1077,1154,4011,POINT (35.31812481174322 -15.383280055615744),1222,6681911,-15.38325352,35.31805908,112.8242,0.7805,5GPQJ889+M6VX,1
4013,1400,1358,1510,4014,POINT (35.31840413616368 -15.383277145208408),305,1623143,-15.38334833,35.3184298,345.825,0.7841,5GPQJ889+M975,1
4213,1306,1290,1363,4214,POINT (35.31840513614684 -15.383367479985914),305,1623143,-15.38334833,35.3184298,345.825,0.7841,5GPQJ889+M975,1
4214,1491,1520,1510,4215,POINT (35.31849824431387 -15.383366509766397),305,1623143,-15.38334833,35.3184298,345.825,0.7841,5GPQJ889+M975,1
4414,1198,1108,1220,4415,POINT (35.3184992443437 -15.383456844537136),305,1623143,-15.38334833,35.3184298,345.825,0.7841,5GPQJ889+M975,1
4037,1253,1188,1332,4038,POINT (35.32063872939075 -15.38325384935168),717,3960428,-15.38337282,35.32065241,589.2983,0.7271,5GPQJ88C+M725,1
4236,1153,1105,1341,4237,POINT (35.32054662232029 -15.383345155099656),717,3960428,-15.38337282,35.32065241,589.2983,0.7271,5GPQJ88C+M725,1
4237,1170,1058,1192,4238,POINT (35.32063973033563 -15.383344183985834),717,3960428,-15.38337282,35.32065241,589.2983,0.7271,5GPQJ88C+M725,1
4238,1275,1201,1473,4239,POINT (35.32073283834437 -15.383343212833129),717,3960428,-15.38337282,35.32065241,589.2983,0.7271,5GPQJ88C+M725,1
4437,1150,1073,1223,4438,POINT (35.320640731287114 -15.383434518619191),717,3960428,-15.38337282,35.32065241,589.2983,0.7271,5GPQJ88C+M725,1
4438,1262,1171,1275,4439,POINT (35.32073383933593 -15.383433547460507),717,3960428,-15.38337282,35.32065241,589.2983,0.7271,5GPQJ88C+M725,1
4038,1428,1351,1573,4039,POINT (35.32073183735942 -15.38325287820495),1347,7338248,-15.38331884,35.3207474,69.2176,0.6157,5GPQJ88C+M7H9,1
4040,1190,1055,1486,4041,POINT (35.32091805327695 -15.38325093579484),1703,9200401,-15.38324715,35.32089264,215.9156,0.8646,5GPQJ88C+P924,1
4080,1241,1133,1261,4081,POINT (35.324642366081186 -15.38321205493143),529,2822166,-15.3832377,35.32464074,139.4453,0.7838,5GPQJ88F+PV2G,1
4280,1157,1025,1009,4281,POINT (35.32464336874915 -15.3833023893084),529,2822166,-15.3832377,35.32464074,139.4453,0.7838,5GPQJ88F+PV2G,1
4095,1153,1120,1035,4096,POINT (35.326038980656975 -15.383197458568755),1673,9048051,-15.38319589,35.32600155,92.3967,0.839,5GPQJ88G+PCC2,1
4168,1084,924,880,4169,POINT (35.3142152618108 -15.383411099619844),468,2517427,-15.38345301,35.31419992,208.601,0.802,5GPQJ887+JM8V,1
4368,1079,925,911,4369,POINT (35.31421625999729 -15.383501434664966),468,2517427,-15.38345301,35.31419992,208.601,0.802,5GPQJ887+JM8V,1
4215,1381,1339,1489,4216,POINT (35.31859135247432 -15.383365539508),1577,8533632,-15.38344317,35.31860487,120.5158,0.6995,5GPQJ889+JCH7,1
4415,1253,1190,1307,4416,POINT (35.318592352544215 -15.383455874272768),1577,8533632,-15.38344317,35.31860487,120.5158,0.6995,5GPQJ889+JCH7,1
4224,1410,1249,1321,4225,POINT (35.31942932562163 -15.383356805432676),1444,7915274,-15.38349669,35.31952,298.4936,0.8548,5GPQJ889+JR24,1
4425,1342,1277,1271,4426,POINT (35.31952343418674 -15.3834461694905),1444,7915274,-15.38349669,35.31952,298.4936,0.8548,5GPQJ889+JR24,1
4625,1261,1243,1439,4626,POINT (35.31952443466396 -15.383536504194751),1444,7915274,-15.38349669,35.31952,298.4936,0.8548,5GPQJ889+JR24,1
4233,1209,1186,1568,4234,POINT (35.32026729823469 -15.38334806820783),1399,7674841,-15.38346945,35.32025438,542.2782,0.8677,5GPQJ88C+J466,1
4433,1174,1092,1687,4434,POINT (35.320268299025884 -15.38343840286509),1399,7674841,-15.38346945,35.32025438,542.2782,0.8677,5GPQJ88C+J466,1
4434,1162,1058,1746,4435,POINT (35.320361407101096 -15.383437431861942),1399,7674841,-15.38346945,35.32025438,542.2782,0.8677,5GPQJ88C+J466,1
4632,1163,1052,1432,4633,POINT (35.320176191701805 -15.383529708491796),1399,7674841,-15.38346945,35.32025438,542.2782,0.8677,5GPQJ88C+J466,1
4633,1150,1060,1648,4634,POINT (35.32026929982368 -15.383528737521557),1399,7674841,-15.38346945,35.32025438,542.2782,0.8677,5GPQJ88C+J466,1
4283,1083,1062,1135,4284,POINT (35.32492269190353 -15.383299470717784),846,4648867,-15.38337885,35.3250867,708.7163,0.824,5GPQJ88G+J2WX,1
4284,1121,1065,1075,4285,POINT (35.32501579960844 -15.38329849777648),846,4648867,-15.38337885,35.3250867,708.7163,0.824,5GPQJ88G+J2WX,1
4285,1083,926,844,4286,POINT (35.32510890730673 -15.383297524796292),846,4648867,-15.38337885,35.3250867,708.7163,0.824,5GPQJ88G+J2WX,1
4484,1088,992,896,4485,POINT (35.325016802443294 -15.383388832128713),846,4648867,-15.38337885,35.3250867,708.7163,0.824,5GPQJ88G+J2WX,1
4485,1123,1021,924,4486,POINT (35.32510991018166 -15.383387859142536),846,4648867,-15.38337885,35.3250867,708.7163,0.824,5GPQJ88G+J2WX,1
4486,1145,1031,930,4487,POINT (35.32520301791341 -15.38338688611748),846,4648867,-15.38337885,35.3250867,708.7163,0.824,5GPQJ88G+J2WX,1
4685,1068,943,854,4686,POINT (35.32511091306319 -15.383478193487983),846,4648867,-15.38337885,35.3250867,708.7163,0.824,5GPQJ88G+J2WX,1
4686,1118,966,912,4687,POINT (35.325204020835024 -15.38347722045694),846,4648867,-15.38337885,35.3250867,708.7163,0.824,5GPQJ88G+J2WX,1
4297,1362,1307,1337,4298,POINT (35.32622619917049 -15.383285846001243),580,3179232,-15.38335224,35.32623607,367.377,0.8373,5GPQJ88G+MF5W,1
4497,1353,1274,1290,4498,POINT (35.32622720252628 -15.383376180275627),580,3179232,-15.38335224,35.32623607,367.377,0.8373,5GPQJ88G+MF5W,1
4298,1391,1259,1317,4299,POINT (35.326319306782814 -15.383284872515592),1082,5973570,-15.38329355,35.32632074,24.3269,0.6017,5GPQJ88G+MGP7,1
4330,1111,1024,1024,4331,POINT (35.310678131989874 -15.383538207929238),1014,5564083,-15.38350925,35.3107504,236.3958,0.8422,5GPQJ886+H8RJ,1
4331,1255,1175,1182,4332,POINT (35.31077124074327 -15.383537240931116),1014,5564083,-15.38350925,35.3107504,236.3958,0.8422,5GPQJ886+H8RJ,1
